codeType;txtName;codeLgt;txtDescrMarking;geoLat;geoLong;valElev;valGeoAccuracy;valHgt;codeHgtAccuracy;uomDistVer;valRadius;valRadiusAccuracy;uomRadius;codeGroupId;txtGroupName;locGroupMemberId;locLinkedToGroupMemberId;codeLinkType;datetimeValidWef;datetimeValidTil;txtRmk;source;defaultHeightFlag;codeMarking
TOWER; Windpark Poysdorf-Wilfersdorf Windkraftanlage / ;N;;48.6480555555556;16.5738888888889;493;0;200;0;M;0;0;M;1770;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Poysdorf-Wilfersdorf Windkraftanlage / ;N;;48.6233333333333;16.6830555555556;378;0;150;0;M;0;0;M;1771;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Poysdorf-Wilfersdorf Windkraftanlage / ;N;;48.62;16.6888888888889;383;0;150;0;M;0;0;M;1772;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Reuhof I Windkraftanlage / ;N;;48.3408333333333;16.5219444444444;294;0;132;0;M;0;0;M;1773;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Reuhof I Windkraftanlage / ;N;;48.3369444444444;16.5225;299;0;132;0;M;0;0;M;1774;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Reuhof I Windkraftanlage / ;N;;48.3333333333333;16.5236111111111;311;0;149;0;M;0;0;M;1775;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Reuhof I Windkraftanlage / ;N;;48.3302777777778;16.5247222222222;313;0;149;0;M;0;0;M;1776;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schrick Windkraftanlage / ;N;;48.5105555555556;16.6011111111111;358;0;87;0;M;0;0;M;1777;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schrick Windkraftanlage / ;N;;48.5130555555556;16.5958333333333;362;0;87;0;M;0;0;M;1778;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schrick Windkraftanlage / ;N;;48.5133333333333;16.6038888888889;356;0;87;0;M;0;0;M;1779;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schrick Windkraftanlage / ;N;;48.5147222222222;16.6;401;0;121;0;M;0;0;M;1780;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schrick Windkraftanlage / ;N;;48.5180555555556;16.6019444444444;393;0;121;0;M;0;0;M;1781;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Wolkersdorf Sendemast / Radio mast ;N;;48.4052777777778;16.5319444444444;310;0;42;0;M;0;0;M;1782;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Wolkersdorf Windkraftanlage / ;N;;48.3744444444444;16.5041666666667;289;0;89;0;M;0;0;M;1783;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; 3214 A Hausbrunn Sendemast / Radio mast ;N;;48.6366666666667;16.8238888888889;273;0;42;0;M;0;0;M;1784;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Anninger-Vierjochkogel Sendemast / Radio mast ;N;;48.0525;16.2525;695;0;45;0;M;0;0;M;1785;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Breitenfurt/Kaiserstein Sendemast / Radio mast ;N;;48.1297222222222;16.1138888888889;613;0;83;0;M;0;0;M;1786;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Hinterbrühl/Römerwald Sendemast / Radio mast ;N;;48.0883333333333;16.2483333333333;351;0;36;0;M;0;0;M;1787;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Hinterbrühl/Römerwald Sendemast / Radio mast ;N;;48.0861111111111;16.2316666666667;417;0;39;0;M;0;0;M;1788;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Kaltbrunn Sendemast / Radio mast ;N;;48.1169444444444;16.2055555555556;416;0;31;0;M;0;0;M;1789;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Kaltbrunn Sendemast / Radio mast ;N;;48.0947222222222;16.2388888888889;452;0;35;0;M;0;0;M;1790;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Sulzer Höhe Sendemast / Radio mast ;N;;48.1055555555556;16.1475;550;0;46;0;M;0;0;M;1791;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Vösendorf Sendemast / Radio mast ;N;;48.1255555555556;16.3286111111111;240;0;46;0;M;0;0;M;1792;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; 17/100/9025 A Laab im Walde Sendemast / Radio mast ;N;;48.1694444444444;16.1780555555556;530;0;30;0;M;0;0;M;1793;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Aspang Sendemast / Radio mast ;N;;47.5788888888889;16.1211111111111;774;0;39;0;M;0;0;M;1794;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Aspang Sendemast / Radio mast ;N;;47.5647222222222;16.1136111111111;675;0;39;0;M;0;0;M;1795;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Aspang Sendemast / Radio mast ;N;;47.5797222222222;16.1205555555556;778;0;35;0;M;0;0;M;1796;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Aspang Sendemast / Radio mast ;N;;47.5477777777778;16.0905555555556;676;0;44;0;M;0;0;M;1797;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Aspang Sendemast / Radio mast ;N;;47.5711111111111;16.1125;648;0;48;0;M;0;0;M;1798;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Feistritz Sendemast / Radio mast ;N;;47.6202777777778;16.0763888888889;936;0;46;0;M;0;0;M;1799;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gleißenfeld Sendemast / Radio mast ;N;;47.6747222222222;16.1261111111111;430;0;40;0;M;0;0;M;1800;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Göttschach Sendemast / Radio mast ;N;;47.6733333333333;16.0044444444444;561;0;34;0;M;0;0;M;1801;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Habsburghaus Materialseilbahn / ;N;;47.7186111111111;15.6708333333333;250;0;0;0;m;0;0;m;1802;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Habsburghaus Materialseilbahn / ;N;;47.7130555555556;15.6991666666667;250;0;0;0;m;0;0;m;1803;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hart Sendemast / Radio mast ;N;;47.6638888888889;15.9344444444444;548;0;52;0;M;0;0;M;1804;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Hart - Edlitz Hochspannungsleitung / ;N;;47.6230555555556;16.0541666666667;25;0;0;0;m;0;0;m;1805;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hart - Edlitz Hochspannungsleitung / ;N;;47.6233333333333;16.0616666666667;25;0;0;0;m;0;0;m;1806;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Kulma Sendemast / Radio mast ;N;;47.5491666666667;16.1230555555556;836;0;36;0;M;0;0;M;1807;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Kulmriegel Sendeanlage / Transmitter ;N;;47.6319444444444;16.1177777777778;789;0;36;0;M;0;0;M;1808;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Loipersbach Sendemast / Radio mast ;N;;47.7022222222222;16.1288888888889;462;0;42;0;M;0;0;M;1809;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Loipersbach Sendemast / Radio mast ;N;;47.7197222222222;16.1358333333333;382;0;40;0;M;0;0;M;1810;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Mobilfunkstation Zöbern Sendemast / Radio mast ;N;;47.5175;16.1347222222222;739;0;38;0;M;0;0;M;1811;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; N 827 Edlach an der Rax Sendemast / Radio mast ;N;;47.6833333333333;15.8025;818;0;38;0;M;0;0;M;1812;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; NONK 044 Zöbern Sendemast / Radio mast ;N;;47.515;16.0947222222222;813;0;32;0;M;0;0;M;1813;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Peisching bei Neunkirchen Schornstein / Chimney ;N;;47.7255555555556;16.1083333333333;455;0;120;0;M;0;0;M;1814;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Prigglitz/Auf der Oed Sendemast / Radio mast ;N;;47.6919444444444;15.9252777777778;766;0;33;0;M;0;0;M;1815;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Puchberg-Himberg Sendemast / Radio mast ;N;;47.7877777777778;15.9244444444444;994;0;50;0;M;0;0;M;1816;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Raxalpe Sendemast / Radio mast ;N;;47.7172222222222;15.7783333333333;1627;0;80;0;M;0;0;M;1817;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Schrattenbach/Hochsitz Mast ;N;;47.7844444444444;15.9925;684;0;38;0;M;0;0;M;1818;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Sendeanlage Fegenberg Sendeanlage / Transmitter ;N;;47.7791666666667;15.7175;1223;0;37;0;M;0;0;M;1819;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Sonnwendstein bei Schottwien Sendemast / Radio mast ;N;;47.6297222222222;15.8605555555556;1610;0;100;0;M;0;0;M;1820;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; St. Corona am Wechsel Sendemast / Radio mast ;N;;47.58;16.0055555555556;1021;0;36;0;M;0;0;M;1821;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Staudenbachgraben Materialseilbahn / ;N;;47.7344444444444;15.7875;170;0;0;0;m;0;0;m;1822;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Staudenbachgraben Materialseilbahn / ;N;;47.7383333333333;15.7644444444444;170;0;0;0;m;0;0;m;1823;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Thernberg Sendeanlage / Transmitter ;N;;47.6638888888889;16.1694444444444;539;0;42;0;M;0;0;M;1824;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Thomasberg Sendemast / Radio mast ;N;;47.5666666666667;16.1272222222222;827;0;36;0;M;0;0;M;1825;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Zöbern Sendemast / Radio mast ;N;;47.5252777777778;16.1069444444444;750;0;30;0;M;0;0;M;1826;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Zöbern Sendemast / Radio mast ;N;;47.5272222222222;16.1172222222222;796;0;41;0;M;0;0;M;1827;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; 3388 B Otterthal Sendemast / Radio mast ;N;;47.6111111111111;15.9433333333333;858;0;36;0;M;0;0;M;1828;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Kohlreitberg Sendemast / Radio mast ;N;;48.1747222222222;15.9375;534;0;38;0;M;0;0;M;1829;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Lauterbach Sendemast / Radio mast ;N;;48.2608333333333;15.4922222222222;643;0;64;0;M;0;0;M;1830;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Loich Sendeanlage / Transmitter ;N;;47.995;15.3647222222222;754;0;35;0;M;0;0;M;1831;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Schildberg Sendemast / Radio mast ;N;;48.2130555555556;15.7952777777778;432;0;39;0;M;0;0;M;1832;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; St. Pölten Windkraftanlage / ;N;;48.2027777777778;15.6688888888889;394;0;121;0;M;0;0;M;1833;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; St. Pölten Windkraftanlage / ;N;;48.2161111111111;15.6377777777778;370;0;108;0;M;0;0;M;1834;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; St. Pölten/Autobahnstation Sendemast / Radio mast ;N;;48.1769444444444;15.5566666666667;342;0;35;0;M;0;0;M;1835;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windkraftanlage St.Pölten Wagram Windkraftanlage / ;N;;48.2030555555556;15.6688888888889;423;0;150;0;M;0;0;M;1836;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windkraftanlage St.Pölten Wagram Windkraftanlage / ;N;;48.2061111111111;15.6713888888889;394;0;120;0;M;0;0;M;1837;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Haunoldstein Windkraftanlage / ;N;;48.1788888888889;15.4502777777778;409;0;139;0;M;0;0;M;1838;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kleinhain Windkraftanlage / ;N;;48.2647222222222;15.6625;441;0;121;0;M;0;0;M;1839;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kleinhain Windkraftanlage / ;N;;48.2611111111111;15.6644444444444;441;0;121;0;M;0;0;M;1840;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kleinhain Windkraftanlage / ;N;;48.2566666666667;15.6630555555556;440;0;121;0;M;0;0;M;1841;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kleinhain Windkraftanlage / ;N;;48.2533333333333;15.6613888888889;444;0;121;0;M;0;0;M;1842;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kleinhain Windkraftanlage / ;N;;48.2494444444444;15.6563888888889;428;0;121;0;M;0;0;M;1843;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Pottenbrunn Windkraftanlage / ;N;;48.2466666666667;15.7252777777778;401;0;118;0;M;0;0;M;1844;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Pottenbrunn Windkraftanlage / ;N;;48.2525;15.7244444444444;479;0;200;0;M;0;0;M;1845;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Pottenbrunn Windkraftanlage / ;N;;48.2580555555556;15.7294444444444;463;0;200;0;M;0;0;M;1846;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Pottenbrunn Windkraftanlage / ;N;;48.2597222222222;15.7219444444444;478;0;200;0;M;0;0;M;1847;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Pottenbrunn Windkraftanlage / ;N;;48.2636111111111;15.7305555555556;458;0;200;0;M;0;0;M;1848;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schildberg Windkraftanlage / ;N;;48.2113888888889;15.7219444444444;541;0;214;0;M;0;0;M;1849;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Stattersdorf Windkraftanlage / ;N;;48.1927777777778;15.6577777777778;384;0;100;0;M;0;0;M;1850;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Stattersdorf Windkraftanlage / ;N;;48.1911111111111;15.6577777777778;384;0;100;0;M;0;0;M;1851;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Stattersdorf Windkraftanlage / ;N;;48.1883333333333;15.6580555555556;384;0;100;0;M;0;0;M;1852;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Stattersdorf Windkraftanlage / ;N;;48.1852777777778;15.6588888888889;384;0;100;0;M;0;0;M;1853;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Stattersdorf Windkraftanlage / ;N;;48.2;15.6663888888889;426;0;150;0;M;0;0;M;1854;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; 19/000/6105 Schwadorf Sendemast / Radio mast ;N;;48.1783333333333;15.5916666666667;354;0;37;0;M;0;0;M;1855;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Altlengbach-Steinhäusl Sendemast / Radio mast ;N;;48.1494444444444;15.9744444444444;495;0;36;0;M;0;0;M;1856;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gablitz/Hauersteig Sendemast / Radio mast ;N;;48.2252777777778;16.1377777777778;388;0;48;0;M;0;0;M;1857;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Grünau/Hofstetten Sendemast / Radio mast ;N;;48.0811111111111;15.5088888888889;574;0;41;0;M;0;0;M;1858;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Haindorf Windkraftanlage / ;N;;48.1713888888889;15.4627777777778;428;0;126;0;M;0;0;M;1859;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Haindorf Windkraftanlage / ;N;;48.1697222222222;15.4644444444444;432;0;126;0;M;0;0;M;1860;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Jochgrabenberg / Hochstraß Sendemast / Radio mast ;N;;48.1530555555556;16.0163888888889;725;0;80;0;M;0;0;M;1861;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Jochgrabenberg / Hochstraß Sendemast / Radio mast ;N;;48.1825;16.0008333333333;445;0;36;0;M;0;0;M;1862;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Laaben/Forsthof Sendemast / Radio mast ;N;;48.0980555555556;15.8380555555556;668;0;41;0;M;0;0;M;1863;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Mobilfunkstation Hegerberg Sendemast / Radio mast ;N;;48.1313888888889;15.7788888888889;706;0;61;0;M;0;0;M;1864;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Mobilfunkstation Rabenstein Sendemast / Radio mast ;N;;48.0630555555556;15.4683333333333;528;0;48;0;M;0;0;M;1865;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; N 021 Pressbaum-Bihaberg Sendemast / Radio mast ;N;;48.18;16.0936111111111;420;0;35;0;M;0;0;M;1866;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; N 043 Frankenfels Sendemast / Radio mast ;N;;47.9952777777778;15.3344444444444;761;0;43;0;M;0;0;M;1867;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; N 904 B Wehrabach Sendemast / Radio mast ;N;;48.0283333333333;15.5197222222222;828;0;43;0;M;0;0;M;1868;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; N 925 Rabenstein Sendemast / Radio mast ;N;;48.0372222222222;15.43;615;0;35;0;M;0;0;M;1869;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; N 925 Rabenstein Sendemast / Radio mast ;N;;48.0536111111111;15.4030555555556;697;0;32;0;M;0;0;M;1870;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; NOPL 031 C Tradigist Sendemast / Radio mast ;N;;48.0297222222222;15.4933333333333;603;0;34;0;M;0;0;M;1871;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Purkersdorf Sendemast / Radio mast ;N;;48.1736111111111;16.1366666666667;377;0;35;0;M;0;0;M;1872;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Rekawinkel/Steinhutberg Sendemast / Radio mast ;N;;48.1627777777778;16.0022222222222;466;0;36;0;M;0;0;M;1873;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; St. Christophen Sendemast / Radio mast ;N;;48.1713888888889;15.8727777777778;380;0;40;0;M;0;0;M;1874;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Steinhäusl Sendemast / Radio mast ;N;;48.1602777777778;15.9636111111111;469;0;45;0;M;0;0;M;1875;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Troppberg Sendemast / Radio mast ;N;;48.2238888888889;16.11;577;0;37;0;M;0;0;M;1876;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Troppberg Sendemast / Radio mast ;N;;48.1958333333333;16.1022222222222;493;0;40;0;M;0;0;M;1877;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windkraftanlage Haunoldstein Nord Windkraftanlage / ;N;;48.1855555555556;15.4411111111111;442;0;180;0;M;0;0;M;1878;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windkraftanlage Haunoldstein Nord Windkraftanlage / ;N;;48.1705555555556;15.4630555555556;411;0;100;0;M;0;0;M;1879;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windkraftanlage Haunoldstein Nord Windkraftanlage / ;N;;48.1694444444444;15.4641666666667;411;0;100;0;M;0;0;M;1880;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Hoher Kölbling Windkraftanlage / ;N;;48.2833333333333;15.6622222222222;464;0;121;0;M;0;0;M;1881;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Hoher Kölbling Windkraftanlage / ;N;;48.2816666666667;15.6622222222222;440;0;121;0;M;0;0;M;1882;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Hoher Kölbling Windkraftanlage / ;N;;48.2788888888889;15.6619444444444;421;0;121;0;M;0;0;M;1883;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Hoher Kölbling Windkraftanlage / ;N;;48.2763888888889;15.6616666666667;412;0;121;0;M;0;0;M;1884;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Hoher Kölbling Windkraftanlage / ;N;;48.2738888888889;15.6616666666667;410;0;121;0;M;0;0;M;1885;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Hoher Kölbling Windkraftanlage / ;N;;48.2716666666667;15.6625;424;0;121;0;M;0;0;M;1886;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Inning-Haindorf Repowering Windkraftanlage / ;N;;48.1752777777778;15.4486111111111;426;0;146;0;M;0;0;M;1887;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Inning-Haindorf Repowering Windkraftanlage / ;N;;48.1752777777778;15.4533333333333;426;0;146;0;M;0;0;M;1888;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Inning-Haindorf Repowering Windkraftanlage / ;N;;48.175;15.4586111111111;434;0;146;0;M;0;0;M;1889;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Langmannersdorf Windkraftanlage / ;N;;48.3005555555556;15.815;399;0;118;0;M;0;0;M;1890;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Langmannersdorf Windkraftanlage / ;N;;48.2847222222222;15.82;406;0;118;0;M;0;0;M;1891;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Langmannersdorf Windkraftanlage / ;N;;48.2838888888889;15.8255555555556;409;0;118;0;M;0;0;M;1892;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schauerberg Windkraftanlage / ;N;;48.3052777777778;15.6566666666667;492;0;121;0;M;0;0;M;1893;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schauerberg Windkraftanlage / ;N;;48.3058333333333;15.6575;472;0;121;0;M;0;0;M;1894;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schildberg Windkraftanlage / ;N;;48.2094444444445;15.73;539;0;214;0;M;0;0;M;1895;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Schildberg Windkraftanlage / ;N;;48.2072222222222;15.7241666666667;557;0;213;0;M;0;0;M;1896;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Traismauer Windkraftanlage / ;N;;48.3277777777778;15.7588888888889;542;0;202;0;M;0;0;M;1897;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Traismauer Windkraftanlage / ;N;;48.3241666666667;15.7538888888889;520;0;202;0;M;0;0;M;1898;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Traismauer Windkraftanlage / ;N;;48.3244444444444;15.7608333333333;520;0;202;0;M;0;0;M;1899;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Traismauer Windkraftanlage / ;N;;48.3208333333333;15.7558333333333;526;0;202;0;M;0;0;M;1900;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Traismauer Windkraftanlage / ;N;;48.32;15.7627777777778;504;0;202;0;M;0;0;M;1901;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Wolfsgraben/Heimbautal Sendemast / Radio mast ;N;;48.1711111111111;16.1511111111111;474;0;44;0;M;0;0;M;1902;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Buchberg Sendemast / Radio mast ;N;;47.9869444444444;15.1091666666667;943;0;53;0;M;0;0;M;1903;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Dreieckberg Sendemast / Radio mast ;N;;47.9327777777778;15.1080555555556;910;0;37;0;M;0;0;M;1904;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gaming Sendemast / Radio mast ;N;;47.8944444444444;15.0636111111111;817;0;48;0;M;0;0;M;1905;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Göstling Sendemast / Radio mast ;N;;47.8133333333333;14.9188888888889;897;0;40;0;M;0;0;M;1906;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Göstling/Schöffthalerberg Sendemast / Radio mast ;N;;47.8347222222222;14.9627777777778;1075;0;41;0;M;0;0;M;1907;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gresten/Salletzberg Sendemast / Radio mast ;N;;47.99;14.9952777777778;755;0;35;0;M;0;0;M;1908;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gresten-Süd/Schwarzenberg Sendemast / Radio mast ;N;;47.9511111111111;15.0077777777778;901;0;30;0;M;0;0;M;1909;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Grübl/Waldhügel Sendemast / Radio mast ;N;;47.9725;15.2447222222222;903;0;44;0;M;0;0;M;1910;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Hochkar Sendemast / Radio mast ;N;;47.7094444444445;14.9127777777778;1798;0;43;0;M;0;0;M;1911;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Hohenberg/Lunz am See Sendeanlage / Transmitter ;N;;47.8713888888889;15.0272222222222;1025;0;33;0;M;0;0;M;1912;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; N 981 Winterbach Sendemast / Radio mast ;N;;47.9525;15.2777777777778;780;0;38;0;M;0;0;M;1913;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
